Date,Close,High,Low,Open,Volume,Daily Return,general_sentiment,ai_sentiment,Predicted
2018-01-03,9.679261207580566,9.881636785158074,9.628667124708926,9.628667124708926,1300,0.0935968052576025,-0.9706517087446676,-0.9997096210718156,-0.0020335000016188094
2018-01-04,10.019189834594728,10.019189834594728,10.019189834594728,10.019189834594728,100,0.0345166607120088,-0.9706517087446676,-0.9997096210718156,-0.00552677448230024
2018-01-05,10.019189834594728,10.019189834594728,10.019189834594728,10.019189834594728,0,0.0,-0.9706517087446676,-0.9997096210718156,-0.004646178628947411
2018-01-08,10.019189834594728,10.019189834594728,10.019189834594728,10.019189834594728,0,0.0,-0.9706517087446676,-0.9997096210718156,-0.002366463811717051
2018-01-09,9.992311477661133,10.04448650828947,9.984405987224338,10.04448650828947,700,-0.0026862925152304,-0.9706517087446676,-0.9997096210718156,-0.0005046067489614245
2018-01-10,9.992311477661133,9.992311477661133,9.992311477661133,9.992311477661133,0,0.0,-0.9706517087446676,-0.9997096210718156,0.004041443471861162
2018-01-11,9.494277000427246,9.549613926317411,9.494277000427246,9.549613926317411,1200,-0.0511267489713009,-0.9706517087446676,-0.9997096210718156,-0.0012317194784817256
2018-01-12,9.668193817138672,9.668193817138672,9.668193817138672,9.668193817138672,300,0.0181523138535844,-0.9706517087446676,-0.9997096210718156,-0.00011105778663295053
2018-01-16,9.53538417816162,9.53538417816162,9.48637104397528,9.48637104397528,800,-0.0138319803186541,-0.9706517087446676,-0.9997096210718156,-0.005363210858792872
2018-01-17,9.53538417816162,9.53538417816162,9.53538417816162,9.53538417816162,0,0.0,-0.9706517087446676,-0.9997096210718156,-0.0036301049882828907
2018-01-18,9.565423011779783,9.565423011779783,9.565423011779783,9.565423011779783,1800,0.0031452972729059,-0.9706517087446676,-0.9997096210718156,-0.002296611519407877
2018-01-19,9.565423011779783,9.565423011779783,9.565423011779783,9.565423011779783,0,0.0,-0.9706517087446676,-0.9997096210718156,-0.003480583264206534
2018-01-22,9.565423011779783,9.565423011779783,9.565423011779783,9.565423011779783,0,0.0,-0.9706517087446676,-0.9997096210718156,0.0010986248374480643
2018-01-23,9.565423011779783,9.565423011779783,9.565423011779783,9.565423011779783,0,0.0,-0.9706517087446676,-0.9997096210718156,-0.0035009186145648534
2018-01-24,9.699814796447754,9.699814796447754,9.699814796447754,9.699814796447754,100,0.0139519652991147,-0.9706517087446676,-0.9997096210718156,-0.00048739770009639674
2018-01-25,9.545660972595217,9.66819305749434,9.545660972595217,9.66819305749434,500,-0.0160200893515727,-0.9706517087446676,-0.9997096210718156,-0.004150832261347675
2018-01-26,9.64447784423828,9.64447784423828,9.64447784423828,9.64447784423828,200,0.0102988046105809,-0.9706517087446676,-0.9997096210718156,-0.001574368674092027
2018-01-29,9.77096176147461,9.77096176147461,9.77096176147461,9.77096176147461,300,0.0130293940471701,-0.9706517087446676,-0.9997096210718156,-0.002153462703066192
2018-01-30,9.818394660949709,9.818394660949709,9.818394660949709,9.818394660949709,800,0.0048427310374152,-0.9706517087446676,-0.9997096210718156,-0.002512543659236607
2018-01-31,9.818394660949709,9.818394660949709,9.818394660949709,9.818394660949709,0,0.0,-0.9706517087446676,-0.9997096210718156,-0.001046999080728625
2018-02-01,9.818394660949709,9.818394660949709,9.818394660949709,9.818394660949709,0,0.0,-0.9706517087446676,-0.9997096210718156,-0.0033858260477685107
2018-02-02,9.818394660949709,9.818394660949709,9.818394660949709,9.818394660949709,0,0.0,-0.9706517087446676,-0.9997096210718156,-0.0006147152883970858
2018-02-05,9.106915473937988,9.106915473937988,9.106915473937988,9.106915473937988,200,-0.0752235654170043,-0.9706517087446676,-0.9997096210718156,-0.002449734256646089
2018-02-06,8.972527503967285,8.972527503967285,8.920352467980612,8.920352467980612,300,-0.0148666577062555,-0.9706517087446676,-0.9997096210718156,0.0015684399445851861
2018-02-07,8.972527503967285,8.972527503967285,8.972527503967285,8.972527503967285,0,0.0,-0.9706517087446676,-0.9997096210718156,-0.0007954971008283644
2018-02-08,8.711650848388672,8.711650848388672,8.711650848388672,8.711650848388672,100,-0.0295061016604997,-0.9706517087446676,-0.9997096210718156,-0.0026091210018646446
2018-02-09,8.537734985351562,8.537734985351562,8.537734985351562,8.537734985351562,3500,-0.020165559312567,-0.9706517087446676,-0.9997096210718156,-0.0024730846345707223
2018-02-12,8.537734985351562,8.537734985351562,8.537734985351562,8.537734985351562,0,0.0,-0.9706517087446676,-0.9997096210718156,-0.005654447834819207
2018-02-13,8.782797813415527,8.782797813415527,8.782797813415527,8.782797813415527,400,0.0282992660262861,-0.9706517087446676,-0.9997096210718156,-0.001279826895622136
2018-02-14,8.88161563873291,8.88161563873291,8.846041682918951,8.846041682918951,1800,0.0111884673026212,-0.9706517087446676,-0.9997096210718156,-0.003823636221170409
2018-02-15,8.727460861206055,8.727460861206055,8.727460861206055,8.727460861206055,200,-0.0175090063032087,-0.9706517087446676,-0.9997096210718156,-0.0019882676635784844
2018-02-16,8.727460861206055,8.727460861206055,8.727460861206055,8.727460861206055,0,0.0,-0.9706517087446676,-0.9997096210718156,-0.0016670627888737198
2018-02-20,8.700583457946777,8.700583457946777,8.700583457946777,8.700583457946777,300,-0.0030843879066572,-0.9706517087446676,-0.9997096210718156,-0.0014783229120810155
2018-02-21,8.700583457946777,8.700583457946777,8.700583457946777,8.700583457946777,0,0.0,-0.9706517087446676,-0.9997096210718156,-0.0002472208168662203
2018-02-22,8.700583457946777,8.700583457946777,8.700583457946777,8.700583457946777,0,0.0,-0.9706517087446676,-0.9997096210718156,-0.0024396477438972876
2018-02-23,9.660287857055664,9.660287857055664,9.04367320917982,9.04367320917982,10000,0.1046333591038419,-0.9706517087446676,-0.9997096210718156,-0.002669569125845367
2018-02-26,9.454750061035156,9.478465778111724,9.407317872972971,9.478465778111724,2400,-0.0215061794676314,-0.9706517087446676,-0.9997096210718156,-0.006870763331269451
2018-02-27,9.391508102416992,9.446845029586653,9.391508102416992,9.446845029586653,600,-0.0067113795695068,-0.9706517087446676,-0.9997096210718156,-0.003007342433210381
2018-02-28,9.399413108825684,9.399413108825684,9.399413108825684,9.399413108825684,100,0.0008413644851309,-0.9706517087446676,-0.9997096210718156,-0.00019219607776753194
2018-03-01,9.249211311340332,9.25711680122048,9.249211311340332,9.25711680122048,3200,-0.0161089678451876,-0.9706517087446676,-0.9997096210718156,0.00026878984764862205
2018-03-02,9.249211311340332,9.249211311340332,9.249211311340332,9.249211311340332,0,0.0,-0.9706517087446676,-0.9997096210718156,0.004391230544018101
2018-03-05,9.249211311340332,9.249211311340332,9.249211311340332,9.249211311340332,0,0.0,-0.9706517087446676,-0.9997096210718156,-0.004971466039188214
2018-03-06,9.249211311340332,9.249211311340332,9.249211311340332,9.249211311340332,0,0.0,-0.9706517087446676,-0.9997096210718156,-0.0023138348412902986
2018-03-07,9.11482048034668,9.11482048034668,9.09110476596476,9.09110476596476,2200,-0.0146365712838164,-0.9706517087446676,-0.9997096210718156,-0.006237796189781854
